date,symbol,yahoo_average_projected,yahoo_std_projected,yahoo_analyst_projections_count,yahoo_projections
2026-04-15,GILD,19.6,,1,Citigroup:19.6
2026-04-15,GM,13.2,,1,Deutsche Bank:13.2
2026-04-15,HIG,-0.1,,1,B of A Securities:-0.1
2026-04-15,ICE,13.4,,1,Keefe; Bruyette & Woods:13.4
2026-04-15,ISRG,32.6,,1,Goldman Sachs:32.6
2026-04-15,IT,1.8,,1,Barclays:1.8
2026-04-15,IVZ,19.4,,1,BMO Capital:19.4
2026-04-15,J,0.1,,1,Baird:0.1
2026-04-15,JNJ,5.25,1.4849,2,Barclays:6.3|Stifel:4.2
2026-04-15,JPM,6.65,6.7175,2,Piper Sandler:11.4|Jefferies:1.9
2026-04-15,KEYS,15.1,,1,Goldman Sachs:15.1
2026-04-15,KMB,22.5,,1,B of A Securities:22.5
2026-04-15,KVUE,9.5,,1,Citigroup:9.5
2026-04-15,LIN,14.4,,1,UBS:14.4
2026-04-15,LNT,2.8,,1,Barclays:2.8
2026-04-15,MA,32.9,,1,Citigroup:32.9
2026-04-15,MDLZ,10,,1,B of A Securities:10
2026-04-15,MET,31.3,,1,B of A Securities:31.3
2026-04-15,MGM,-5,,1,Morgan Stanley:-5
2026-04-15,MO,8.2,,1,B of A Securities:8.2
2026-04-15,NKE,13.7,,1,HSBC:13.7
2026-04-15,PEG,10.2,,1,BMO Capital:10.2
2026-04-15,PFE,0.9,2.2627,2,Morgan Stanley:2.5|UBS:-0.7
2026-04-15,PG,-1.7,,1,Piper Sandler:-1.7
2026-04-15,PH,1.4,,1,Stifel:1.4
2026-04-15,PPG,17.4,,1,Wells Fargo:17.4
2026-04-15,PRU,4.1,2.8284,2,UBS:2.1|B of A Securities:6.1
2026-04-15,RDDT,17.9,,1,Goldman Sachs:17.9
2026-04-15,REGN,20.5,,1,Bernstein:20.5
2026-04-15,RSG,12.9,,1,JP Morgan:12.9
2026-04-15,SBUX,-6,,1,Jefferies:-6
2026-04-15,SPGI,28.7,,1,Wells Fargo:28.7
2026-04-15,TEL,14.1,,1,Goldman Sachs:14.1
2026-04-15,VRT,1.3,,1,Goldman Sachs:1.3
2026-04-15,WFC,33.5,,1,Barclays:33.5
2026-04-15,WM,16.4,,1,JP Morgan:16.4
2026-04-15,WTW,20.9,,1,B of A Securities:20.9
2026-04-15,XOM,15.2667,6.1093,3,Jefferies:17.3|JP Morgan:8.4|Wells Fargo:20.1
2026-04-16,AES,4.1,,1,Susquehanna:4.1
2026-04-16,ANET,28.3,,1,JP Morgan:28.3
2026-04-16,AOS,-7.3,,1,Goldman Sachs:-7.3
2026-04-16,APD,9.2,,1,BMO Capital:9.2
2026-04-16,AXP,30.8,,1,Wells Fargo:30.8
2026-04-16,BALL,21.4,,1,Truist Securities:21.4
2026-04-16,BDX,7.5,,1,Goldman Sachs:7.5
2026-04-16,BLK,24.6,,1,Goldman Sachs:24.6
2026-04-16,C,14.2667,3.4588,3,Barclays:17.3|Goldman Sachs:15|Piper Sandler:10.5
2026-04-16,CB,-17.3,,1,B of A Securities:-17.3
2026-04-16,CBOE,-7.5,,1,Morgan Stanley:-7.5
2026-04-16,CCL,23.9,,1,UBS:23.9
2026-04-16,CF,10.1,,1,Goldman Sachs:10.1
2026-04-16,CL,18.7,,1,B of A Securities:18.7
2026-04-16,CNP,3.1,,1,Barclays:3.1
2026-04-16,COF,33.9,,1,Wells Fargo:33.9
2026-04-16,CSCO,17,,1,JP Morgan:17
2026-04-16,D,4.5,,1,B of A Securities:4.5
2026-04-16,DHR,15.5,,1,Barclays:15.5
2026-04-16,DOV,16.7,,1,Citigroup:16.7
2026-04-16,EVRG,7.8,,1,B of A Securities:7.8
2026-04-16,FAST,12.4,,1,Baird:12.4
2026-04-16,FDX,46.7,,1,Stephens & Co.:46.7
2026-04-16,FLEX,7.9,,1,JP Morgan:7.9
2026-04-16,GEHC,23.9,,1,Mizuho:23.9
2026-04-16,GILD,19.6,,1,Citigroup:19.6
2026-04-16,GM,13.2,,1,Deutsche Bank:13.2
2026-04-16,GRMN,7.3,,1,JP Morgan:7.3
2026-04-16,HIG,-0.1,,1,B of A Securities:-0.1
2026-04-16,IT,1.8,,1,Barclays:1.8
2026-04-16,IVZ,19.4,,1,BMO Capital:19.4
2026-04-16,J,0.1,,1,Baird:0.1
2026-04-16,JNJ,5.25,1.4849,2,Barclays:6.3|Stifel:4.2
2026-04-16,JPM,6.65,6.7175,2,Piper Sandler:11.4|Jefferies:1.9
2026-04-16,KEYS,15.1,,1,Goldman Sachs:15.1
2026-04-16,KIM,2.3,,1,Morgan Stanley:2.3
2026-04-16,KMB,22.5,,1,B of A Securities:22.5
2026-04-16,KVUE,9.5,,1,Citigroup:9.5
2026-04-16,LIN,14.4,,1,UBS:14.4
2026-04-16,LNT,2.8,,1,Barclays:2.8
2026-04-16,MA,32.9,,1,Citigroup:32.9
2026-04-16,MDLZ,10,,1,B of A Securities:10
2026-04-16,MET,31.3,,1,B of A Securities:31.3
2026-04-16,MO,8.2,,1,B of A Securities:8.2
2026-04-16,NKE,13.7,,1,HSBC:13.7
2026-04-16,NOW,38.3,,1,Deutsche Bank:38.3
2026-04-16,PEG,10.2,,1,BMO Capital:10.2
2026-04-16,PFE,0.9,2.2627,2,Morgan Stanley:2.5|UBS:-0.7
2026-04-16,PH,1.4,,1,Stifel:1.4
2026-04-16,PPG,17.4,,1,Wells Fargo:17.4
2026-04-16,PRU,6.1,,1,B of A Securities:6.1
2026-04-16,RDDT,17.9,,1,Goldman Sachs:17.9
2026-04-16,RSG,12.9,,1,JP Morgan:12.9
2026-04-16,SBUX,-6,,1,Jefferies:-6
2026-04-16,SPGI,28.7,,1,Wells Fargo:28.7
2026-04-16,TEL,14.1,,1,Goldman Sachs:14.1
2026-04-16,VRT,1.3,,1,Goldman Sachs:1.3
2026-04-16,WFC,33.5,,1,Barclays:33.5
2026-04-16,WM,16.4,,1,JP Morgan:16.4
2026-04-16,WTW,20.9,,1,B of A Securities:20.9
2026-04-16,XOM,20.1,,1,Wells Fargo:20.1
2026-04-17,ANET,28.3,,1,JP Morgan:28.3
2026-04-17,AOS,-7.3,,1,Goldman Sachs:-7.3
2026-04-17,APD,9.2,,1,BMO Capital:9.2
2026-04-17,BALL,21.4,,1,Truist Securities:21.4
2026-04-17,BLK,24.6,,1,Goldman Sachs:24.6
2026-04-17,C,14.2667,3.4588,3,Barclays:17.3|Goldman Sachs:15|Piper Sandler:10.5
2026-04-17,CB,-17.3,,1,B of A Securities:-17.3
2026-04-17,CBOE,-7.5,,1,Morgan Stanley:-7.5
2026-04-17,CCL,23.9,,1,UBS:23.9
2026-04-17,CF,10.1,,1,Goldman Sachs:10.1
2026-04-17,CL,18.7,,1,B of A Securities:18.7
2026-04-17,CNP,3.1,,1,Barclays:3.1
2026-04-17,CSCO,17,,1,JP Morgan:17
2026-04-17,D,4.5,,1,B of A Securities:4.5
2026-04-17,DHR,15.5,,1,Barclays:15.5
2026-04-17,DOV,16.7,,1,Citigroup:16.7
2026-04-17,EVRG,7.8,,1,B of A Securities:7.8
2026-04-17,FAST,12.4,,1,Baird:12.4
2026-04-17,FDX,46.7,,1,Stephens & Co.:46.7
2026-04-17,FLEX,7.9,,1,JP Morgan:7.9
2026-04-17,GEHC,20.6,4.6669,2,Mizuho:23.9|Piper Sandler:17.3
2026-04-17,GILD,19.6,,1,Citigroup:19.6
2026-04-17,GM,13.2,,1,Deutsche Bank:13.2
2026-04-17,GRMN,7.3,,1,JP Morgan:7.3
2026-04-17,HIG,-0.1,,1,B of A Securities:-0.1
2026-04-17,INTC,-12.9,,1,Bernstein:-12.9
2026-04-17,IVZ,19.4,,1,BMO Capital:19.4
2026-04-17,J,0.1,,1,Baird:0.1
2026-04-17,JNJ,5.25,1.4849,2,Barclays:6.3|Stifel:4.2
2026-04-17,JPM,6.65,6.7175,2,Piper Sandler:11.4|Jefferies:1.9
2026-04-17,KEY,9.7,,1,Piper Sandler:9.7
2026-04-17,KEYS,15.1,,1,Goldman Sachs:15.1
2026-04-17,KIM,2.3,,1,Morgan Stanley:2.3
2026-04-17,KVUE,9.5,,1,Citigroup:9.5
2026-04-17,LIN,15.8,,1,Seaport Global:15.8
2026-04-17,LNT,2.8,,1,Barclays:2.8
2026-04-17,MA,32.9,,1,Citigroup:32.9
2026-04-17,MET,31.3,,1,B of A Securities:31.3
2026-04-17,MO,8.2,,1,B of A Securities:8.2
2026-04-17,MPWR,4.3,,1,Stifel:4.3
2026-04-17,MS,9.2,,1,RBC Capital:9.2
2026-04-17,NCLH,49.5,,1,Tigress Financial:49.5
2026-04-17,NKE,13.7,,1,HSBC:13.7
2026-04-17,NOW,38.3,,1,Deutsche Bank:38.3
2026-04-17,PEG,10.2,,1,BMO Capital:10.2
2026-04-17,PFE,-0.7,,1,UBS:-0.7
2026-04-17,PH,1.4,,1,Stifel:1.4
2026-04-17,PLD,13,,1,UBS:13
2026-04-17,PNC,16.7,3.5355,2,B of A Securities:19.2|Keefe; Bruyette & Woods:14.2
2026-04-17,PRU,6.1,,1,B of A Securities:6.1
2026-04-17,RDDT,17.9,,1,Goldman Sachs:17.9
2026-04-17,RL,19.2,,1,B of A Securities:19.2
2026-04-17,RSG,14.9,,1,Baird:14.9
2026-04-17,SBUX,-6,,1,Jefferies:-6
2026-04-17,SCHW,40.3,,1,JP Morgan:40.3
2026-04-17,SPGI,28.7,,1,Wells Fargo:28.7
2026-04-17,TEL,14.1,,1,Goldman Sachs:14.1
2026-04-17,VRT,1.3,,1,Goldman Sachs:1.3
2026-04-17,WFC,33.5,,1,Barclays:33.5
2026-04-17,WM,16.2,,1,Baird:16.2
2026-04-17,WTW,20.9,,1,B of A Securities:20.9
2026-04-17,WYNN,17.2,,1,Susquehanna:17.2
2026-04-18,ABT,25.5,,1,Stifel:25.5
2026-04-18,ANET,28.3,,1,JP Morgan:28.3
2026-04-18,AOS,-7.3,,1,Goldman Sachs:-7.3
2026-04-18,APD,9.2,,1,BMO Capital:9.2
2026-04-18,BALL,21.4,,1,Truist Securities:21.4
2026-04-18,BLK,24.6,,1,Goldman Sachs:24.6
2026-04-18,C,14.2667,3.4588,3,Barclays:17.3|Goldman Sachs:15|Piper Sandler:10.5
2026-04-18,CB,-17.3,,1,B of A Securities:-17.3
2026-04-18,CCL,23.9,,1,UBS:23.9
2026-04-18,CF,10.1,,1,Goldman Sachs:10.1
2026-04-18,CNP,3.1,,1,Barclays:3.1
2026-04-18,CSCO,17,,1,JP Morgan:17
2026-04-18,D,4.5,,1,B of A Securities:4.5
2026-04-18,DHR,15.5,,1,Barclays:15.5
2026-04-18,DOV,16.7,,1,Citigroup:16.7
2026-04-18,EVRG,7.8,,1,B of A Securities:7.8
2026-04-18,EXC,6.4,0,2,Barclays:6.4|BMO Capital:6.4
2026-04-18,FAST,12.4,,1,Baird:12.4
2026-04-18,FDX,46.7,,1,Stephens & Co.:46.7
2026-04-18,FLEX,7.9,,1,JP Morgan:7.9
2026-04-18,GEHC,20.6,4.6669,2,Mizuho:23.9|Piper Sandler:17.3
2026-04-18,GILD,19.6,,1,Citigroup:19.6
2026-04-18,GM,13.2,,1,Deutsche Bank:13.2
2026-04-18,GRMN,7.3,,1,JP Morgan:7.3
2026-04-18,HIG,-0.1,,1,B of A Securities:-0.1
2026-04-18,INTC,-12.9,,1,Bernstein:-12.9
2026-04-18,J,0.1,,1,Baird:0.1
2026-04-18,JNJ,5.25,1.4849,2,Barclays:6.3|Stifel:4.2
2026-04-18,JPM,6.65,6.7175,2,Piper Sandler:11.4|Jefferies:1.9
2026-04-18,KEY,9.7,,1,Piper Sandler:9.7
2026-04-18,KEYS,15.1,,1,Goldman Sachs:15.1
2026-04-18,KIM,2.3,,1,Morgan Stanley:2.3
2026-04-18,KVUE,9.5,,1,Citigroup:9.5
2026-04-18,LIN,15.8,,1,Seaport Global:15.8
2026-04-18,LNT,2.8,,1,Barclays:2.8
2026-04-18,MA,32.9,,1,Citigroup:32.9
2026-04-18,MET,31.3,,1,B of A Securities:31.3
2026-04-18,MPWR,4.3,,1,Stifel:4.3
2026-04-18,MS,9.2,,1,RBC Capital:9.2
2026-04-18,NCLH,49.5,,1,Tigress Financial:49.5
2026-04-18,NKE,13.7,,1,HSBC:13.7
2026-04-18,NOW,38.3,,1,Deutsche Bank:38.3
2026-04-18,PEG,10.2,,1,BMO Capital:10.2
2026-04-18,PEP,7.4,,1,Evercore ISI Group:7.4
2026-04-18,PFE,-0.7,,1,UBS:-0.7
2026-04-18,PLD,3.85,12.9401,2,UBS:13|Evercore ISI Group:-5.3
2026-04-18,PNC,16.7,3.5355,2,B of A Securities:19.2|Keefe; Bruyette & Woods:14.2
2026-04-18,PRU,6.1,,1,B of A Securities:6.1
2026-04-18,RDDT,17.9,,1,Goldman Sachs:17.9
2026-04-18,RL,19.2,,1,B of A Securities:19.2
2026-04-18,RSG,14.9,,1,Baird:14.9
2026-04-18,SBUX,-6,,1,Jefferies:-6
2026-04-18,SCHW,40.3,,1,JP Morgan:40.3
2026-04-18,SPGI,28.7,,1,Wells Fargo:28.7
2026-04-18,TEL,14.1,,1,Goldman Sachs:14.1
2026-04-18,UDR,2.1,,1,Goldman Sachs:2.1
2026-04-18,VRT,1.3,,1,Goldman Sachs:1.3
2026-04-18,WFC,33.5,,1,Barclays:33.5
2026-04-18,WM,16.2,,1,Baird:16.2
2026-04-18,WTW,20.9,,1,B of A Securities:20.9
2026-04-18,WYNN,17.2,,1,Susquehanna:17.2
2026-04-20,ABT,25.5,,1,Stifel:25.5
2026-04-20,ANET,28.3,,1,JP Morgan:28.3
2026-04-20,APD,9.2,,1,BMO Capital:9.2
2026-04-20,BALL,21.4,,1,Truist Securities:21.4
2026-04-20,BLK,24.6,,1,Goldman Sachs:24.6
2026-04-20,C,14.2667,3.4588,3,Barclays:17.3|Goldman Sachs:15|Piper Sandler:10.5
2026-04-20,CB,-17.3,,1,B of A Securities:-17.3
2026-04-20,CCL,23.9,,1,UBS:23.9
2026-04-20,CF,10.1,,1,Goldman Sachs:10.1
2026-04-20,CNP,3.1,,1,Barclays:3.1
2026-04-20,CSCO,17,,1,JP Morgan:17
2026-04-20,D,4.5,,1,B of A Securities:4.5
2026-04-20,DHR,15.5,,1,Barclays:15.5
2026-04-20,EVRG,7.8,,1,B of A Securities:7.8
2026-04-20,EXC,5.675,1.9449,4,Barclays:6.4|BMO Capital:6.4|Jefferies:7.1|RBC Capital:2.8
2026-04-20,FAST,12.4,,1,Baird:12.4
2026-04-20,FDX,46.7,,1,Stephens & Co.:46.7
2026-04-20,FLEX,7.9,,1,JP Morgan:7.9
2026-04-20,GEHC,17.3,,1,Piper Sandler:17.3
2026-04-20,GM,13.2,,1,Deutsche Bank:13.2
2026-04-20,GRMN,7.3,,1,JP Morgan:7.3
2026-04-20,HIG,-0.1,,1,B of A Securities:-0.1
2026-04-20,INTC,-12.9,,1,Bernstein:-12.9
2026-04-20,J,0.1,,1,Baird:0.1
2026-04-20,JBL,9.7,,1,B of A Securities:9.7
2026-04-20,JNJ,5.25,1.4849,2,Barclays:6.3|Stifel:4.2
2026-04-20,JPM,6.65,6.7175,2,Piper Sandler:11.4|Jefferies:1.9
2026-04-20,KEY,9.7,,1,Piper Sandler:9.7
2026-04-20,KEYS,15.1,,1,Goldman Sachs:15.1
2026-04-20,KIM,2.3,,1,Morgan Stanley:2.3
2026-04-20,KVUE,9.5,,1,Citigroup:9.5
2026-04-20,LIN,15.8,,1,Seaport Global:15.8
2026-04-20,LNT,2.8,,1,Barclays:2.8
2026-04-20,MA,32.9,,1,Citigroup:32.9
2026-04-20,MET,31.3,,1,B of A Securities:31.3
2026-04-20,MOS,36,,1,Scotiabank:36
2026-04-20,MPWR,4.3,,1,Stifel:4.3
2026-04-20,MS,9.2,,1,RBC Capital:9.2
2026-04-20,NCLH,49.5,,1,Tigress Financial:49.5
2026-04-20,NOW,38.3,,1,Deutsche Bank:38.3
2026-04-20,PEP,7.4,,1,Evercore ISI Group:7.4
2026-04-20,PFE,-0.7,,1,UBS:-0.7
2026-04-20,PHM,11.3,,1,B of A Securities:11.3
2026-04-20,PLD,3.85,12.9401,2,UBS:13|Evercore ISI Group:-5.3
2026-04-20,PNC,16.7,3.5355,2,B of A Securities:19.2|Keefe; Bruyette & Woods:14.2
2026-04-20,PRU,6.1,,1,B of A Securities:6.1
2026-04-20,RDDT,17.9,,1,Goldman Sachs:17.9
2026-04-20,RF,10.8,,1,RBC Capital:10.8
2026-04-20,RL,19.2,,1,B of A Securities:19.2
2026-04-20,RSG,14.9,,1,Baird:14.9
2026-04-20,SBUX,-6,,1,Jefferies:-6
2026-04-20,SCHW,40.3,,1,JP Morgan:40.3
2026-04-20,SPGI,28.7,,1,Wells Fargo:28.7
2026-04-20,TEL,14.1,,1,Goldman Sachs:14.1
2026-04-20,TFC,5.5,,1,RBC Capital:5.5
2026-04-20,TRGP,14.6,,1,Goldman Sachs:14.6
2026-04-20,UDR,2.1,,1,Goldman Sachs:2.1
2026-04-20,ULTA,25.2,,1,Jefferies:25.2
2026-04-20,UNH,15.1,,1,Jefferies:15.1
2026-04-20,VRT,1.3,,1,Goldman Sachs:1.3
2026-04-20,WFC,33.5,,1,Barclays:33.5
2026-04-20,WM,16.2,,1,Baird:16.2
2026-04-20,WTW,20.9,,1,B of A Securities:20.9
2026-04-20,WYNN,17.2,,1,Susquehanna:17.2
2026-04-20,XEL,12.2,,1,UBS:12.2
2026-04-21,ABT,37.55,17.0413,2,Stifel:25.5|Barclays:49.6
2026-04-21,AMZN,16.8,,1,B of A Securities:16.8
2026-04-21,ANET,28.3,,1,JP Morgan:28.3
2026-04-21,BALL,21.4,,1,Truist Securities:21.4
2026-04-21,BLK,24.6,,1,Goldman Sachs:24.6
2026-04-21,BX,41.6,,1,Morgan Stanley:41.6
2026-04-21,C,14.2667,3.4588,3,Barclays:17.3|Goldman Sachs:15|Piper Sandler:10.5
2026-04-21,CNP,3.1,,1,Barclays:3.1
2026-04-21,COHR,19,,1,Citigroup:19
2026-04-21,CSCO,17,,1,JP Morgan:17
2026-04-21,D,4.5,,1,B of A Securities:4.5
2026-04-21,DD,0,,1,B of A Securities:0
2026-04-21,DHR,15.5,,1,Barclays:15.5
2026-04-21,ECL,24.5,,1,B of A Securities:24.5
2026-04-21,EVRG,7.8,,1,B of A Securities:7.8
2026-04-21,EXC,5.675,1.9449,4,Barclays:6.4|BMO Capital:6.4|Jefferies:7.1|RBC Capital:2.8
2026-04-21,FAST,12.4,,1,Baird:12.4
2026-04-21,FDX,46.7,,1,Stephens & Co.:46.7
2026-04-21,FE,5.1,,1,Jefferies:5.1
2026-04-21,FITB,23.2,,1,Barclays:23.2
2026-04-21,FLEX,10.15,3.182,2,JP Morgan:7.9|Stifel:12.4
2026-04-21,GEHC,17.3,,1,Piper Sandler:17.3
2026-04-21,GM,13.2,,1,Deutsche Bank:13.2
2026-04-21,GRMN,7.3,,1,JP Morgan:7.3
2026-04-21,INTC,14.3,38.4666,2,Bernstein:-12.9|HSBC:41.5
2026-04-21,JBL,9.7,,1,B of A Securities:9.7
2026-04-21,JNJ,5.25,1.4849,2,Barclays:6.3|Stifel:4.2
2026-04-21,JPM,1.9,,1,Jefferies:1.9
2026-04-21,KEY,9.7,,1,Piper Sandler:9.7
2026-04-21,KIM,2.3,,1,Morgan Stanley:2.3
2026-04-21,KVUE,9.5,,1,Citigroup:9.5
2026-04-21,LIN,15.8,,1,Seaport Global:15.8
2026-04-21,LNT,2.8,,1,Barclays:2.8
2026-04-21,MAS,-8,,1,B of A Securities:-8
2026-04-21,MOS,36,,1,Scotiabank:36
2026-04-21,MPWR,4.3,,1,Stifel:4.3
2026-04-21,MS,9.2,,1,RBC Capital:9.2
2026-04-21,NCLH,49.5,,1,Tigress Financial:49.5
2026-04-21,NOW,38.3,,1,Deutsche Bank:38.3
2026-04-21,PEP,7.4,,1,Evercore ISI Group:7.4
2026-04-21,PHM,11.3,,1,B of A Securities:11.3
2026-04-21,PLD,6.4,10.1602,3,UBS:13|Evercore ISI Group:-5.3|B of A Securities:11.5
2026-04-21,PNC,16.7,3.5355,2,B of A Securities:19.2|Keefe; Bruyette & Woods:14.2
2026-04-21,PNR,-3.6,,1,B of A Securities:-3.6
2026-04-21,REG,8.5,,1,Morgan Stanley:8.5
2026-04-21,RF,10.8,,1,RBC Capital:10.8
2026-04-21,RL,19.2,,1,B of A Securities:19.2
2026-04-21,RSG,14.9,,1,Baird:14.9
2026-04-21,SCHW,40.3,,1,JP Morgan:40.3
2026-04-21,TFC,5.5,,1,RBC Capital:5.5
2026-04-21,TRGP,14.6,,1,Goldman Sachs:14.6
2026-04-21,UDR,2.1,,1,Goldman Sachs:2.1
2026-04-21,ULTA,25.2,,1,Jefferies:25.2
2026-04-21,UNH,15.1,,1,Jefferies:15.1
2026-04-21,WEC,1.1,,1,Barclays:1.1
2026-04-21,WFC,33.5,,1,Barclays:33.5
2026-04-21,WM,16.2,,1,Baird:16.2
2026-04-21,WMB,15,,1,Goldman Sachs:15
2026-04-21,WYNN,17.2,,1,Susquehanna:17.2
2026-04-21,XEL,12.2,,1,UBS:12.2
2026-04-22,ABT,37.55,17.0413,2,Stifel:25.5|Barclays:49.6
2026-04-22,ALGN,18.6,,1,Piper Sandler:18.6
2026-04-22,AMZN,16.8,,1,B of A Securities:16.8
2026-04-22,ANET,28.3,,1,JP Morgan:28.3
2026-04-22,APD,2.3,,1,B of A Securities:2.3
2026-04-22,APO,13.1,,1,Evercore ISI Group:13.1
2026-04-22,BALL,21.4,,1,Truist Securities:21.4
2026-04-22,BKNG,10.2,,1,Deutsche Bank:10.2
2026-04-22,BX,41.6,,1,Morgan Stanley:41.6
2026-04-22,CMS,15.6,,1,B of A Securities:15.6
2026-04-22,COHR,19,,1,Citigroup:19
2026-04-22,CSCO,17,,1,JP Morgan:17
2026-04-22,CTVA,11.6,,1,Wells Fargo:11.6
2026-04-22,CVNA,0.8,,1,B of A Securities:0.8
2026-04-22,D,4.5,,1,B of A Securities:4.5
2026-04-22,DD,0,,1,B of A Securities:0
2026-04-22,DHI,16.6,,1,Goldman Sachs:16.6
2026-04-22,ECL,24.5,,1,B of A Securities:24.5
2026-04-22,ES,-6.7,,1,Scotiabank:-6.7
2026-04-22,ETR,9.4,,1,Keybanc:9.4
2026-04-22,EXC,5.675,1.9449,4,Barclays:6.4|BMO Capital:6.4|Jefferies:7.1|RBC Capital:2.8
2026-04-22,FE,5.1,,1,Jefferies:5.1
2026-04-22,FITB,23.2,,1,Barclays:23.2
2026-04-22,FLEX,10.15,3.182,2,JP Morgan:7.9|Stifel:12.4
2026-04-22,GE,39.5,,1,Morgan Stanley:39.5
2026-04-22,GEHC,17.3,,1,Piper Sandler:17.3
2026-04-22,GIS,13.5,,1,Stifel:13.5
2026-04-22,GPN,6,,1,BMO Capital:6
2026-04-22,GRMN,7.3,,1,JP Morgan:7.3
2026-04-22,HAL,10.25,3.6062,2,JP Morgan:7.7|RBC Capital:12.8
2026-04-22,INTC,14.3,38.4666,2,Bernstein:-12.9|HSBC:41.5
2026-04-22,JBL,9.7,,1,B of A Securities:9.7
2026-04-22,KEY,13.35,5.1619,2,Piper Sandler:9.7|Evercore ISI Group:17
2026-04-22,KIM,2.3,,1,Morgan Stanley:2.3
2026-04-22,LIN,15.8,,1,Seaport Global:15.8
2026-04-22,MA,18.1,,1,BMO Capital:18.1
2026-04-22,MAS,-8,,1,B of A Securities:-8
2026-04-22,MMM,9.5,,1,Wells Fargo:9.5
2026-04-22,MOS,36,,1,Scotiabank:36
2026-04-22,MPC,-5.7,,1,Scotiabank:-5.7
2026-04-22,MPWR,4.3,,1,Stifel:4.3
2026-04-22,MS,9.2,,1,RBC Capital:9.2
2026-04-22,MSCI,13.65,8.4146,2,Morgan Stanley:19.6|RBC Capital:7.7
2026-04-22,NCLH,49.5,,1,Tigress Financial:49.5
2026-04-22,NEM,57.9,,1,CIBC:57.9
2026-04-22,NOC,21.9,,1,Morgan Stanley:21.9
2026-04-22,NOW,38.3,,1,Deutsche Bank:38.3
2026-04-22,NTRS,-1.6,,1,Goldman Sachs:-1.6
2026-04-22,OXY,0.7,,1,Scotiabank:0.7
2026-04-22,PEP,7.4,,1,Evercore ISI Group:7.4
2026-04-22,PHM,11.3,,1,B of A Securities:11.3
2026-04-22,PLD,6.4,10.1602,3,UBS:13|Evercore ISI Group:-5.3|B of A Securities:11.5
2026-04-22,PNC,16.7,3.5355,2,B of A Securities:19.2|Keefe; Bruyette & Woods:14.2
2026-04-22,PNR,-3.6,,1,B of A Securities:-3.6
2026-04-22,PYPL,7.8,,1,B of A Securities:7.8
2026-04-22,REG,8.5,,1,Morgan Stanley:8.5
2026-04-22,RF,10.8,,1,RBC Capital:10.8
2026-04-22,RL,19.2,,1,B of A Securities:19.2
2026-04-22,RSG,14.9,,1,Baird:14.9
2026-04-22,RTX,17.2,,1,Morgan Stanley:17.2
2026-04-22,SCHW,40.3,,1,JP Morgan:40.3
2026-04-22,SJM,4.1,,1,Stifel:4.1
2026-04-22,STLD,10.45,4.7376,2,BMO Capital:7.1|Citigroup:13.8
2026-04-22,SWK,6.1,,1,Baird:6.1
2026-04-22,TFC,5.5,,1,RBC Capital:5.5
2026-04-22,TRGP,14.6,,1,Goldman Sachs:14.6
2026-04-22,TSCO,13.4,,1,Morgan Stanley:13.4
2026-04-22,UDR,2.1,,1,Goldman Sachs:2.1
2026-04-22,ULTA,25.2,,1,Jefferies:25.2
2026-04-22,UNH,14.55,0.7778,2,Jefferies:15.1|Argus Research:14
2026-04-22,VLO,-4.4,,1,Scotiabank:-4.4
2026-04-22,WEC,1.1,,1,Barclays:1.1
2026-04-22,WM,16.2,,1,Baird:16.2
2026-04-22,WMB,15,,1,Goldman Sachs:15
2026-04-22,WYNN,17.2,,1,Susquehanna:17.2
2026-04-22,XEL,12.55,0.495,2,UBS:12.2|Keybanc:12.9
2026-04-23,ABT,37.55,17.0413,2,Stifel:25.5|Barclays:49.6
2026-04-23,ALGN,18.6,,1,Piper Sandler:18.6
2026-04-23,AMZN,16.8,,1,B of A Securities:16.8
2026-04-23,APD,2.3,,1,B of A Securities:2.3
2026-04-23,APO,13.1,,1,Evercore ISI Group:13.1
2026-04-23,BKNG,10.2,,1,Deutsche Bank:10.2
2026-04-23,BX,41.6,,1,Morgan Stanley:41.6
2026-04-23,CCI,18.1,,1,Keybanc:18.1
2026-04-23,CL,14.9,,1,Morgan Stanley:14.9
2026-04-23,CLX,12.9,,1,Morgan Stanley:12.9
2026-04-23,CMS,15.6,,1,B of A Securities:15.6
2026-04-23,COHR,19,,1,Citigroup:19
2026-04-23,CTVA,11.6,,1,Wells Fargo:11.6
2026-04-23,CVNA,0.8,,1,B of A Securities:0.8
2026-04-23,DD,0,,1,B of A Securities:0
2026-04-23,DHI,16.8667,10.2026,3,Goldman Sachs:16.6|Citigroup:6.8|UBS:27.2
2026-04-23,DHR,38.25,3.8891,2,Baird:35.5|Morgan Stanley:41
2026-04-23,ECL,24.5,,1,B of A Securities:24.5
2026-04-23,ES,-6.7,,1,Scotiabank:-6.7
2026-04-23,ETR,9.4,,1,Keybanc:9.4
2026-04-23,EXC,5.675,1.9449,4,Barclays:6.4|BMO Capital:6.4|Jefferies:7.1|RBC Capital:2.8
2026-04-23,FE,5.1,,1,Jefferies:5.1
2026-04-23,FITB,23.2,,1,Barclays:23.2
2026-04-23,FLEX,12.4,,1,Stifel:12.4
2026-04-23,GE,39.5,,1,Morgan Stanley:39.5
2026-04-23,GEHC,17.3,,1,Piper Sandler:17.3
2026-04-23,GEV,13.25,6.1518,2,Barclays:8.9|Evercore ISI Group:17.6
2026-04-23,GIS,13.5,,1,Stifel:13.5
